cname,RT,precursor,formula,predicted_molecular_formula,delta_mass_predicted_formula_m/z,delta_mass_predicted_formula_m/z_ppm,parent_nucleus_category,delta_mass_m/z_parent_nucleus,substituent_combinations_text,substituents+formula,substituents+parent_nucleus_mass,delta_mass_predicted_m/z,ppm_difference,predicted_molecular_formula_correct,predicted_molecular_formula_correct,total_number_of_substituent_combinations,link,top_20_abundance_fragments_HCD110,top_20_abundance_fragments_HCD50,CH3/CH4_neutral_loss_judgement,minimum_ppm_CH3/CH4_neutral_loss
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+3-CH2OH+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+1-OCH3+1-CH2OH+1-OCH2O-+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+1-OCH3+2-CH2OH+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+2-OCH3+1-OCH2O-+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+2-OCH3+1-CH2OH+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+3-OCH3+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+1-OH+1-CH2OH+2-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+1-OH+1-OCH3+2-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+2-CH2OH+2-OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+3-CH2OH+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+4-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OCH3+1-CH2OH+2-OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OCH3+2-CH2OH+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OCH3+3-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+2-OCH3+2-OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+2-OCH3+1-CH2OH+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+2-OCH3+2-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+3-OCH3+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+3-OCH3+1-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+4-OCH3+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OH+1-CH2OH+1-OCH2O-+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OH+2-CH2OH+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OH+1-OCH3+1-OCH2O-+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OH+1-OCH3+1-CH2OH+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+1-OH+2-OCH3+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH3+2-OH+2-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+1-CH2OH+2-OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+2-CH2OH+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+3-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+1-OCH3+2-OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+1-OCH3+1-CH2OH+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+1-OCH3+2-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+2-OCH3+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+2-OCH3+1-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+1-OH+3-OCH3+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+2-OH+1-OCH2O-+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+2-OH+1-CH2OH+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,3-CH3+2-OH+1-OCH3+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,4-CH3+2-OH+2-OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,4-CH3+2-OH+1-CH2OH+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,4-CH3+2-OH+2-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,4-CH3+2-OH+1-OCH3+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,4-CH3+2-OH+1-OCH3+1-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,4-CH3+2-OH+2-OCH3+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,4-CH3+3-OH+1-O+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,5-CH3+3-OH+1-OCH2O-+1-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,5-CH3+3-OH+1-CH2OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,5-CH3+3-OH+1-OCH3+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,6-CH3+4-OH+2-O,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-OH+5-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID90_ppm4=5_414.15491.html,91.05436 (100.0) / 65.03917 (72.6) / 165.07024 (68.0) / 178.06531 (62.0) / 220.07552 (61.6) / 208.07527 (60.7) / 236.07011 (58.4) / 95.04958 (53.6) / 191.07303 (53.5) / 116.04976 (51.5) / 180.08058 (48.0) / 121.02874 (47.4) / 190.06558 (46.1) / 89.03866 (46.0) / 152.06213 (45.5) / 225.04184 (40.2) / 222.05452 (36.8) / 119.0128 (36.4) / 206.06021 (35.5) / 167.07285 (34.7) / ,382.12723 (100.0) / 352.07977 (19.6) / 190.08568 (16.9) / 324.08578 (16.7) / 322.07092 (13.6) / 338.10129 (13.5) / 414.15317 (7.6) / 366.09619 (7.2) / 294.07605 (6.2) / 354.13211 (4.7) / 68.95552 (4.7) / 266.0813 (4.7) / 350.06552 (4.3) / 280.05948 (4.1) / 278.08264 (3.9) / 175.06252 (3.6) / 367.10199 (3.4) / 296.09116 (3.4) / 322.10623 (3.3) / 336.08539 (3.3) / ,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-OH+1-OCH3+4-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-OH+2-OCH3+3-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-OH+3-OCH3+2-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-OH+4-OCH3+1-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-OH+5-OCH3,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,1-CH3+3-OH+4-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,1-CH3+3-OH+1-OCH3+3-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,1-CH3+3-OH+2-OCH3+2-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,1-CH3+3-OH+3-OCH3+1-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,1-CH3+3-OH+4-OCH3,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-CH3+4-OH+3-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-CH3+4-OH+1-OCH3+2-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-CH3+4-OH+2-OCH3+1-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,2-CH3+4-OH+3-OCH3,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,3-CH3+5-OH+2-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,3-CH3+5-OH+1-OCH3+1-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,3-CH3+5-OH+2-OCH3,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,4-CH3+6-OH+1-CH2OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,4-CH3+6-OH+1-OCH3,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,232.11208,182.04282999999998,5-CH3+7-OH,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+4-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+5-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+1-OCH3+3-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+1-OCH3+4-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+2-OCH3+2-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+2-OCH3+3-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+3-OCH3+1-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+3-OCH3+2-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+4-OCH3+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+4-OCH3+1-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-OH+5-OCH3+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-OH+3-CH2OH+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-OH+1-OCH3+2-CH2OH+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-OH+2-OCH3+1-CH2OH+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-OH+3-OCH3+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+3-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+4-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+1-OCH3+2-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+1-OCH3+3-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+2-OCH3+1-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+2-OCH3+2-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+3-OCH3+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+3-OCH3+1-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+2-OH+4-OCH3+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+3-OH+2-CH2OH+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+3-OH+1-OCH3+1-CH2OH+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,1-CH3+3-OH+2-OCH3+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+3-OH+2-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+3-OH+3-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+3-OH+1-OCH3+1-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+3-OH+1-OCH3+2-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+3-OH+2-OCH3+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+3-OH+2-OCH3+1-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+3-OH+3-OCH3+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+4-OH+1-CH2OH+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,2-CH3+4-OH+1-OCH3+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,3-CH3+4-OH+1-CH2OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,3-CH3+4-OH+2-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,3-CH3+4-OH+1-OCH3+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,3-CH3+4-OH+1-OCH3+1-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,3-CH3+4-OH+2-OCH3+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,3-CH3+5-OH+1-CH2OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,4-CH3+5-OH+1-OCH2O-,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,4-CH3+5-OH+1-CH2OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,4-CH3+5-OH+1-OCH3+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,0,100
90,14.822237,414.15491,,C22H24NO7,0.000362000000052376,0.87407,234.12773,180.02717999999996,5-CH3+6-OH+1-O,C22H24NO7,414.154728,-0.00018199999996681981,0.43945,,,67,,,,,
